posted_speed_limit,weather_condition,lighting_condition,alignment,roadway_surface_cond,num_units,crash_hour,crash_day_of_week,crash_month,sex,age,serious_accident
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,16,3,4,1,27.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,18,5,8,0,34.0,0
30,RAIN,DAWN,STRAIGHT AND LEVEL,WET,2,5,4,5,1,41.0,0
35,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,10,2,10,0,28.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,7,3,8,1,58.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,15,6,4,1,31.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,10,7,4,0,29.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,14,6,10,1,57.0,0
30,RAIN,DAYLIGHT,STRAIGHT AND LEVEL,WET,2,16,4,9,0,23.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,17,3,6,1,43.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,16,4,11,0,20.0,0
25,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,10,2,8,1,53.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,1,8,1,1,1,28.0,0
30,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,2,18,4,1,1,63.0,0
30,SNOW,DAYLIGHT,STRAIGHT AND LEVEL,SNOW OR SLUSH,2,10,2,11,1,76.0,0
0,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,9,3,10,1,23.0,0
30,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,2,23,7,8,1,53.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,19,3,7,0,37.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,16,4,5,1,44.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,13,5,12,1,45.0,0
35,CLEAR,DAYLIGHT,STRAIGHT ON GRADE,DRY,2,15,1,4,1,50.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,3,17,6,8,0,32.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,15,3,3,0,32.0,0
35,RAIN,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,WET,2,23,4,2,0,63.0,0
20,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,9,5,7,0,64.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,15,3,3,1,43.0,0
40,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,3,13,1,9,1,24.0,0
15,CLEAR,DAYLIGHT,"CURVE, LEVEL",UNKNOWN,1,9,3,11,1,42.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,12,3,10,0,43.0,0
0,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,13,6,8,1,36.0,0
30,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,1,5,7,3,0,30.0,1
30,CLEAR,DARKNESS,STRAIGHT AND LEVEL,DRY,2,2,6,12,1,64.0,0
25,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,2,19,3,12,0,26.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,16,5,5,0,36.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,8,6,10,1,60.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,17,7,6,1,49.0,0
30,RAIN,DAYLIGHT,STRAIGHT AND LEVEL,WET,2,18,4,10,0,23.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,17,5,6,1,20.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,8,2,11,1,51.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,3,16,7,4,1,20.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,18,5,9,0,47.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,16,2,11,1,26.0,1
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,17,5,8,0,37.0,0
25,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,6,3,5,0,23.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,11,2,11,1,47.0,0
25,SNOW,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,SNOW OR SLUSH,2,17,6,12,0,40.0,0
45,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,ICE,1,12,6,2,0,27.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,13,7,8,0,29.0,0
30,CLOUDY/OVERCAST,DAYLIGHT,STRAIGHT AND LEVEL,DRY,3,8,4,11,1,34.0,0
30,CLOUDY/OVERCAST,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,16,2,10,0,60.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,11,2,5,0,29.0,0
15,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,1,12,7,6,1,50.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,12,3,8,1,56.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,12,6,2,0,18.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,15,1,3,1,22.0,0
30,CLEAR,DAYLIGHT,STRAIGHT ON GRADE,DRY,3,8,6,11,0,23.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,12,3,9,0,73.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,13,1,9,1,50.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,15,3,9,0,27.0,0
35,RAIN,DAYLIGHT,STRAIGHT AND LEVEL,WET,2,14,1,8,1,49.0,0
35,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,14,5,9,0,53.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,17,1,5,0,36.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,8,2,8,0,63.0,0
35,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,2,23,7,8,1,32.0,0
30,UNKNOWN,UNKNOWN,STRAIGHT AND LEVEL,UNKNOWN,2,18,7,3,0,24.0,0
30,RAIN,DAYLIGHT,STRAIGHT AND LEVEL,WET,2,11,1,11,1,69.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,7,2,5,1,54.0,0
35,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,14,4,9,1,27.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,WET,4,11,3,1,1,54.0,0
25,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,7,3,9,0,33.0,0
30,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,3,20,6,12,1,76.0,0
0,RAIN,DAYLIGHT,STRAIGHT AND LEVEL,WET,1,10,1,11,1,23.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,7,4,1,1,19.0,0
30,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,1,19,1,10,1,22.0,0
25,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,14,5,11,1,49.0,0
35,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,6,3,8,0,57.0,0
40,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,7,4,1,1,26.0,0
25,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,3,13,6,1,0,19.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,UNKNOWN,2,16,5,8,0,46.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,11,5,6,0,23.0,0
30,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,2,18,3,11,1,37.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,1,18,7,9,1,77.0,0
20,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,8,6,3,1,37.0,0
30,CLEAR,DARKNESS,STRAIGHT AND LEVEL,UNKNOWN,2,19,5,4,0,20.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,18,1,4,1,33.0,0
20,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,17,3,8,0,40.0,0
35,RAIN,DAYLIGHT,STRAIGHT AND LEVEL,WET,2,18,2,4,0,23.0,0
30,RAIN,DAYLIGHT,STRAIGHT ON HILLCREST,WET,2,11,2,1,1,67.0,0
30,RAIN,DAYLIGHT,STRAIGHT ON GRADE,WET,2,9,4,1,1,39.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,16,1,7,1,52.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,14,5,9,1,26.0,0
30,SNOW,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,SNOW OR SLUSH,2,17,6,12,1,79.0,0
20,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,2,2,6,11,1,28.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,8,2,11,0,27.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,16,1,4,1,35.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,12,3,3,1,58.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,16,2,6,0,34.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,13,2,10,1,71.0,0
30,RAIN,DAYLIGHT,STRAIGHT AND LEVEL,WET,2,9,7,11,1,28.0,0
20,UNKNOWN,UNKNOWN,STRAIGHT AND LEVEL,UNKNOWN,2,11,6,7,0,49.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,11,2,1,1,67.0,0
30,SNOW,DAYLIGHT,STRAIGHT AND LEVEL,WET,2,12,2,10,0,43.0,0
30,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,3,1,7,8,0,59.0,0
30,RAIN,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,WET,2,20,3,5,0,29.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,18,3,6,1,20.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,8,6,6,1,63.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,15,5,8,1,23.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,11,3,8,1,35.0,0
25,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,8,4,6,1,39.0,0
35,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,2,19,4,1,1,26.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,15,2,6,1,39.0,0
30,CLEAR,DUSK,STRAIGHT AND LEVEL,DRY,3,6,3,10,1,27.0,0
30,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,UNKNOWN,2,0,7,10,0,36.0,0
15,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,8,7,8,1,49.0,0
30,RAIN,DUSK,STRAIGHT ON GRADE,WET,2,19,4,5,1,63.0,0
10,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,15,7,8,1,31.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,11,3,7,1,62.0,0
30,CLOUDY/OVERCAST,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,11,4,8,1,28.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,14,3,12,1,37.0,0
30,UNKNOWN,DAYLIGHT,STRAIGHT AND LEVEL,UNKNOWN,2,12,3,5,1,50.0,0
30,RAIN,DUSK,STRAIGHT AND LEVEL,WET,3,16,3,1,1,17.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,11,4,8,0,62.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,7,4,5,1,67.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,14,3,6,1,68.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,15,3,7,0,24.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,14,2,10,1,58.0,0
30,RAIN,DAYLIGHT,STRAIGHT ON GRADE,WET,1,12,6,5,1,66.0,1
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,12,5,8,1,30.0,0
30,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,2,17,4,1,1,31.0,0
35,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,6,1,5,0,49.0,0
30,CLOUDY/OVERCAST,DAYLIGHT,STRAIGHT AND LEVEL,DRY,3,15,4,8,0,22.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,10,1,6,1,27.0,0
30,SNOW,DUSK,STRAIGHT AND LEVEL,SNOW OR SLUSH,2,17,7,12,1,55.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,8,3,11,1,29.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,8,5,11,0,24.0,0
20,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,1,13,2,8,0,26.0,0
30,CLEAR,UNKNOWN,STRAIGHT AND LEVEL,DRY,2,17,2,11,1,25.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,14,3,12,1,59.0,0
30,SNOW,DAYLIGHT,STRAIGHT AND LEVEL,SNOW OR SLUSH,2,11,4,2,1,23.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,12,6,5,1,59.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,16,2,7,1,46.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,17,4,10,1,50.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,12,3,7,1,25.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,7,6,3,0,34.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,15,4,6,1,46.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,8,7,7,1,30.0,0
30,RAIN,DARKNESS,STRAIGHT AND LEVEL,WET,1,20,2,4,1,19.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,3,14,6,7,1,53.0,0
30,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,2,23,2,10,1,39.0,0
30,RAIN,DAYLIGHT,CURVE ON GRADE,WET,1,6,3,10,1,40.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,10,2,11,0,19.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,11,1,12,1,29.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,14,6,12,1,52.0,0
30,SNOW,DAYLIGHT,STRAIGHT AND LEVEL,SNOW OR SLUSH,2,15,1,2,1,20.0,0
35,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,7,3,11,0,25.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,UNKNOWN,2,13,5,5,1,80.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,13,6,6,1,25.0,0
25,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,16,4,9,0,29.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,11,3,6,1,22.0,0
0,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,WET,2,12,6,11,1,32.0,0
30,CLOUDY/OVERCAST,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,12,7,3,1,21.0,0
30,UNKNOWN,UNKNOWN,STRAIGHT AND LEVEL,UNKNOWN,2,16,4,9,0,38.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,9,3,10,1,33.0,0
30,RAIN,"DARKNESS, LIGHTED ROAD","CURVE, LEVEL",DRY,2,22,1,10,1,32.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,15,5,9,0,23.0,0
30,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,UNKNOWN,1,21,3,12,1,20.0,0
35,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,11,1,4,1,55.0,0
20,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,16,4,9,0,17.0,0
10,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,2,23,6,10,1,33.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,11,1,7,0,24.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,1,15,7,9,1,33.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,10,1,11,1,34.0,0
30,CLOUDY/OVERCAST,DAYLIGHT,STRAIGHT ON GRADE,DRY,2,15,5,11,0,26.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,3,11,6,6,1,60.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,10,2,4,1,46.0,0
30,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,2,19,4,9,0,26.0,0
35,CLEAR,DAYLIGHT,"CURVE, LEVEL",DRY,2,11,6,11,1,56.0,0
30,CLEAR,DAWN,STRAIGHT AND LEVEL,DRY,1,19,5,6,0,30.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,17,4,8,0,31.0,0
5,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,SNOW OR SLUSH,2,19,4,1,0,64.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,12,5,3,1,51.0,0
30,RAIN,DAYLIGHT,STRAIGHT AND LEVEL,WET,2,7,2,10,1,24.0,0
30,RAIN,DAYLIGHT,STRAIGHT AND LEVEL,WET,2,15,5,3,1,47.0,0
5,RAIN,DARKNESS,STRAIGHT AND LEVEL,WET,2,18,5,12,0,25.0,0
30,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,3,1,1,6,0,33.0,0
30,UNKNOWN,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,UNKNOWN,2,19,5,2,0,31.0,0
20,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,9,6,12,1,36.0,0
30,RAIN,DAYLIGHT,STRAIGHT AND LEVEL,WET,2,16,3,4,1,52.0,0
30,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,2,17,3,11,1,54.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,17,1,8,1,23.0,0
30,RAIN,DAYLIGHT,STRAIGHT AND LEVEL,WET,2,14,2,2,1,41.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,13,6,10,1,80.0,0
30,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,2,23,7,7,1,37.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,10,4,7,1,28.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,14,4,10,1,50.0,0
30,CLEAR,DARKNESS,STRAIGHT AND LEVEL,DRY,2,23,6,7,1,55.0,0
30,SNOW,DAYLIGHT,STRAIGHT AND LEVEL,SNOW OR SLUSH,2,16,7,12,0,34.0,0
20,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,8,4,9,1,28.0,0
30,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,2,21,5,9,1,28.0,0
30,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,2,19,5,2,0,46.0,0
55,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,4,11,7,5,1,27.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,3,14,6,10,0,31.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,13,5,7,0,37.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,15,7,5,1,65.0,0
35,CLEAR,DUSK,STRAIGHT AND LEVEL,DRY,3,18,1,6,0,32.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,12,7,8,0,38.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,14,3,5,0,22.0,0
30,UNKNOWN,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,UNKNOWN,2,20,4,8,0,35.0,0
25,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,1,19,5,4,1,38.0,0
30,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,2,18,4,10,1,34.0,0
30,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,2,0,6,12,0,47.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,1,16,7,4,0,28.0,0
25,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,3,9,6,3,0,80.0,0
30,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,2,2,1,7,1,26.0,0
30,SNOW,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,SNOW OR SLUSH,2,21,1,2,1,21.0,0
25,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,1,21,7,5,1,62.0,0
30,RAIN,DAYLIGHT,STRAIGHT AND LEVEL,WET,2,17,6,7,1,38.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,WET,2,14,1,12,1,25.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,14,2,6,1,55.0,0
25,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,8,3,12,1,24.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,17,3,5,0,34.0,0
30,SNOW,DUSK,STRAIGHT AND LEVEL,SNOW OR SLUSH,2,21,6,1,1,31.0,0
35,RAIN,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,WET,2,22,4,11,1,31.0,0
20,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,2,22,2,4,0,24.0,0
30,RAIN,DAYLIGHT,STRAIGHT AND LEVEL,WET,2,13,1,5,1,77.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,15,4,3,0,30.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,WET,2,16,3,5,0,24.0,0
30,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,1,19,2,11,1,29.0,0
25,CLOUDY/OVERCAST,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,9,4,8,1,43.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,8,6,3,1,59.0,0
35,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,WET,3,18,1,7,0,34.0,0
30,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,2,21,7,8,1,70.0,0
30,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,2,22,1,5,0,67.0,0
35,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,7,6,10,0,51.0,0
30,RAIN,DAYLIGHT,STRAIGHT AND LEVEL,WET,3,8,1,7,1,56.0,0
35,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,1,9,1,10,0,35.0,0
35,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,14,1,10,0,60.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,13,7,10,0,19.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,3,15,6,6,0,47.0,0
30,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,WET,2,1,1,11,0,24.0,0
30,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,2,19,2,2,0,32.0,0
30,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,2,0,7,10,1,21.0,1
30,FOG/SMOKE/HAZE,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,WET,2,2,7,12,1,44.0,0
35,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,ICE,1,14,6,12,1,26.0,0
35,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,11,2,4,1,29.0,0
30,CLEAR,DUSK,STRAIGHT AND LEVEL,DRY,2,17,5,5,1,26.0,0
30,CLEAR,DARKNESS,STRAIGHT AND LEVEL,UNKNOWN,3,23,5,8,1,45.0,0
30,CLOUDY/OVERCAST,DUSK,STRAIGHT AND LEVEL,WET,3,10,5,5,0,21.0,0
30,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,2,22,6,10,1,21.0,0
30,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,2,1,4,10,1,27.0,0
30,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,2,18,2,12,1,50.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,16,4,9,0,41.0,0
35,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,3,17,7,6,1,59.0,0
20,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,DRY,2,18,7,9,1,49.0,0
30,CLEAR,DARKNESS,STRAIGHT ON GRADE,DRY,2,21,2,6,1,35.0,0
30,CLEAR,"DARKNESS, LIGHTED ROAD",STRAIGHT AND LEVEL,DRY,3,0,7,3,0,38.0,0
30,CLEAR,DAYLIGHT,STRAIGHT AND LEVEL,UNKNOWN,2,18,3,9,0,27.0,0
